3.639000000000000057e+01 2.557899999999999920e+02 1.696299999999999955e+02 1.223100000000000023e+02 0.000000000000000000e+00 4.098800000000000221e-01
3.109200000000000159e+02 2.841999999999999886e+02 2.313199999999999932e+02 2.461399999999999864e+02 1.596800000000000068e+02 3.252999999999999781e-01
1.547299999999999898e+02 3.482799999999999727e+02 1.480500000000000114e+02 2.935999999999999943e+01 1.771299999999999955e+02 3.592049999999999965e-01
1.233299999999999983e+02 2.744300000000000068e+02 2.850199999999999818e+02 2.029000000000000057e+02 3.111700000000000159e+02 -1.633739999999999915e-01
1.033499999999999943e+02 3.671999999999999886e+01 1.940699999999999932e+02 2.280999999999999943e+02 2.797099999999999795e+02 1.483299999999999896e-01
1.333000000000000007e+01 3.401899999999999977e+02 7.245000000000000284e+01 1.805200000000000102e+02 1.837800000000000011e+02 2.001299999999999954e-02
3.144000000000000128e+01 1.673100000000000023e+02 1.544699999999999989e+02 3.529200000000000159e+02 1.736899999999999977e+02 8.378499999999999837e-02
1.628899999999999864e+02 3.584499999999999886e+02 1.816000000000000014e+01 2.289499999999999886e+02 2.087800000000000011e+02 3.075220000000000176e-01
3.360299999999999727e+02 2.368799999999999955e+02 8.115999999999999659e+01 9.023000000000000398e+01 1.724300000000000068e+02 7.416899999999999604e-01
2.632999999999999829e+01 1.932400000000000091e+02 2.040699999999999932e+02 2.265000000000000000e+02 2.630299999999999727e+02 2.475340000000000040e-01
1.480200000000000102e+02 2.784100000000000250e+02 1.348499999999999943e+02 1.992599999999999909e+02 1.604199999999999875e+02 -1.657250000000000112e-01
5.339000000000000057e+01 1.782199999999999989e+02 2.808000000000000114e+02 1.373899999999999864e+02 1.244200000000000017e+02 -2.621899999999999925e-02
1.065000000000000000e+02 3.470699999999999932e+02 3.218399999999999750e+02 1.460900000000000034e+02 4.654999999999999716e+01 9.404500000000000359e-02
1.036599999999999966e+02 2.066999999999999886e+02 3.094800000000000182e+02 0.000000000000000000e+00 1.972199999999999989e+02 4.135699999999999793e-02
3.571999999999999886e+01 1.229099999999999966e+02 3.599999999999999867e-01 2.369000000000000057e+02 1.731399999999999864e+02 8.564960000000000351e-01
1.339699999999999989e+02 2.095200000000000102e+02 2.374900000000000091e+02 1.369699999999999989e+02 2.737400000000000091e+02 1.824469999999999981e-01
1.100499999999999972e+02 2.492599999999999909e+02 2.351999999999999886e+02 4.490000000000000213e+00 5.756000000000000227e+01 1.631920000000000037e-01
9.784999999999999432e+01 1.526200000000000045e+02 1.783000000000000114e+02 8.825000000000000000e+01 1.540800000000000125e+02 5.046089999999999742e-01
2.239600000000000080e+02 2.110600000000000023e+02 2.321299999999999955e+02 3.473500000000000227e+02 1.453000000000000114e+02 5.127009999999999623e-01
4.135999999999999943e+01 3.206999999999999886e+02 2.155200000000000102e+02 1.988700000000000045e+02 6.310000000000000142e+01 5.436099999999999960e-02
1.111500000000000057e+02 2.100099999999999909e+02 8.618999999999999773e+01 1.030000000000000071e+01 2.968299999999999841e+02 -2.015399999999999830e-02
3.171000000000000227e+02 2.708000000000000114e+02 3.011200000000000045e+02 1.660800000000000125e+02 1.174800000000000040e+02 -2.152590000000000059e-01
1.272399999999999949e+02 1.012500000000000000e+02 1.067199999999999989e+02 3.319300000000000068e+02 2.188799999999999955e+02 4.382130000000000192e-01
6.418000000000000682e+01 2.380399999999999920e+02 3.150000000000000000e+01 1.719399999999999977e+02 6.753000000000000114e+01 -2.294519999999999893e-01
2.163300000000000125e+02 3.197099999999999795e+02 2.245699999999999932e+02 1.859099999999999966e+02 2.397199999999999989e+02 6.206999999999999844e-03
9.943999999999999773e+01 2.210999999999999943e+02 2.302199999999999989e+02 1.799300000000000068e+02 1.035699999999999932e+02 -8.080700000000000383e-02
2.981700000000000159e+02 3.419100000000000250e+02 1.748899999999999864e+02 1.579799999999999898e+02 1.305500000000000114e+02 1.259190000000000031e-01
1.566999999999999993e+01 2.545699999999999932e+02 3.497400000000000091e+02 1.748300000000000125e+02 2.642200000000000273e+02 -1.184439999999999937e-01
7.787999999999999545e+01 1.733499999999999943e+02 2.401800000000000068e+02 3.181499999999999773e+02 3.311200000000000045e+02 1.759519999999999973e-01
7.445999999999999375e+01 2.797300000000000182e+02 1.002199999999999989e+02 2.004600000000000080e+02 2.995500000000000114e+02 -1.248090000000000033e-01
3.184100000000000250e+02 2.581800000000000068e+02 1.774900000000000091e+02 1.751599999999999966e+02 2.258799999999999955e+02 -1.016819999999999946e-01
1.072000000000000028e+02 1.618000000000000114e+02 2.730999999999999872e+01 1.186999999999999922e+01 7.125000000000000000e+01 -2.517799999999999899e-02
7.948000000000000398e+01 1.227000000000000028e+02 2.484499999999999886e+02 1.740500000000000114e+02 3.470299999999999727e+02 1.752942000000000000e+00
1.154399999999999977e+02 2.000500000000000114e+02 3.310999999999999943e+01 2.236599999999999966e+02 1.702100000000000080e+02 2.569300000000000056e-02
1.872700000000000102e+02 2.874800000000000182e+02 3.197200000000000273e+02 5.279999999999999716e+01 2.797699999999999818e+02 9.144800000000000151e-02
1.671200000000000045e+02 4.384000000000000341e+01 1.784600000000000080e+02 2.858600000000000136e+02 1.081200000000000045e+02 2.845559999999999756e-01
2.411200000000000045e+02 2.389300000000000068e+02 3.553500000000000227e+02 1.921599999999999966e+02 3.600000000000000000e+02 1.520279999999999965e-01
1.233400000000000034e+02 1.421000000000000085e+01 1.641399999999999864e+02 1.461500000000000057e+02 1.851599999999999966e+02 1.438500000000000056e-01
1.158900000000000006e+02 3.050199999999999818e+02 2.767999999999999972e+01 1.020100000000000051e+02 1.197999999999999972e+02 4.095630000000000104e-01
1.955300000000000011e+02 1.566999999999999993e+01 1.119200000000000017e+02 1.898899999999999864e+02 2.880000000000000071e+01 2.057029999999999970e-01
1.568600000000000136e+02 3.076399999999999864e+02 1.956299999999999955e+02 3.192699999999999818e+02 2.888000000000000114e+02 1.363900000000000112e-01
4.219999999999999751e+00 1.932299999999999898e+02 3.172599999999999909e+02 4.079999999999999716e+01 0.000000000000000000e+00 6.128770000000000051e-01
2.915299999999999727e+02 3.067099999999999795e+02 3.530299999999999727e+02 1.659399999999999977e+02 3.404900000000000091e+02 -7.086099999999999344e-02
6.639999999999999680e+00 3.954999999999999716e+01 1.263499999999999943e+02 2.293700000000000045e+02 1.496699999999999875e+02 2.600930000000000186e-01
1.763000000000000114e+02 1.648899999999999864e+02 3.571000000000000227e+02 3.538399999999999750e+02 2.475600000000000023e+02 2.173599999999999977e-01
2.270200000000000102e+02 2.883399999999999750e+02 1.380600000000000023e+02 1.937999999999999901e+01 1.413000000000000078e+01 3.416699999999999737e-01
1.545099999999999909e+02 2.288100000000000023e+02 1.055300000000000011e+02 1.751999999999999886e+02 2.742500000000000000e+02 -1.744340000000000057e-01
1.783199999999999932e+02 2.884399999999999977e+02 3.321000000000000227e+02 3.331100000000000136e+02 1.783100000000000023e+02 -3.436000000000000165e-02
9.298999999999999488e+01 3.489999999999999858e+01 2.991800000000000068e+02 2.058199999999999932e+02 1.166099999999999994e+02 -3.351999999999999945e-03
1.202900000000000063e+02 1.920600000000000023e+02 7.640000000000000568e+01 1.529900000000000091e+02 1.020699999999999932e+02 -2.094550000000000023e-01
9.862999999999999545e+01 3.067300000000000182e+02 3.333999999999999773e+02 1.923100000000000023e+02 1.955800000000000125e+02 -1.527080000000000104e-01
1.035699999999999932e+02 2.809100000000000250e+02 1.162300000000000040e+02 3.600000000000000000e+02 2.277599999999999909e+02 1.037200000000000066e-01
1.009800000000000040e+02 6.260999999999999943e+01 1.960500000000000114e+02 2.307000000000000028e+01 9.551000000000000512e+01 1.990159999999999985e-01
1.460699999999999932e+02 1.771599999999999966e+02 1.789699999999999989e+02 3.588799999999999955e+02 3.750000000000000000e+01 -2.959200000000000025e-02
3.220099999999999909e+02 1.988300000000000125e+02 3.391499999999999773e+02 1.684399999999999977e+02 1.854300000000000068e+02 -1.235519999999999952e-01
1.742299999999999898e+02 3.038999999999999773e+02 2.657999999999999829e+01 2.144799999999999898e+02 7.759999999999999787e+00 -1.480039999999999967e-01
1.949499999999999886e+02 2.751999999999999886e+02 1.458899999999999864e+02 1.652400000000000091e+02 3.498899999999999864e+02 -1.052600000000000063e-01
1.045999999999999943e+02 3.600000000000000000e+02 1.377500000000000000e+02 2.141899999999999977e+02 1.011800000000000068e+02 2.641809999999999992e-01
3.598399999999999750e+02 3.155099999999999909e+02 2.574800000000000182e+02 1.260000000000000000e+02 2.437199999999999989e+02 4.086790000000000145e-01
1.580600000000000023e+02 2.589399999999999977e+02 3.582599999999999909e+02 3.379900000000000091e+02 3.198799999999999955e+02 8.653099999999999681e-02
1.083700000000000045e+02 1.276200000000000045e+02 2.616399999999999864e+02 3.425899999999999750e+02 1.268400000000000034e+02 4.106529999999999903e-01
1.370900000000000034e+02 4.375999999999999801e+01 5.185000000000000142e+01 9.210999999999999943e+01 9.131999999999999318e+01 2.976500000000000257e-01
5.735999999999999943e+01 3.173000000000000043e+01 5.267999999999999972e+01 1.661399999999999864e+02 2.973500000000000227e+02 -2.654070000000000040e-01
2.648000000000000043e+01 3.087000000000000099e+01 1.649000000000000057e+02 1.444099999999999966e+02 4.127000000000000313e+01 1.566319999999999935e-01
8.906000000000000227e+01 5.903999999999999915e+01 4.095000000000000284e+01 2.682900000000000205e+02 1.351999999999999957e+01 5.621789999999999843e-01
3.251200000000000045e+02 3.285999999999999943e+01 3.600000000000000000e+02 1.653700000000000045e+02 1.845999999999999943e+02 -1.192700000000000010e-02
4.431000000000000227e+01 1.977199999999999989e+02 4.550000000000000000e+01 3.092699999999999818e+02 9.468000000000000682e+01 2.294660000000000033e-01
5.896999999999999886e+01 2.074799999999999898e+02 1.253199999999999932e+02 1.646100000000000136e+02 1.923899999999999864e+02 -5.674099999999999977e-02
1.406599999999999966e+02 4.364000000000000057e+01 3.012799999999999727e+02 3.463399999999999750e+02 2.242500000000000000e+02 1.698419999999999930e-01
1.360600000000000023e+02 5.328000000000000114e+01 3.974000000000000199e+01 1.919399999999999977e+02 2.179600000000000080e+02 -2.571640000000000037e-01
5.060000000000000142e+01 1.976800000000000068e+02 3.542099999999999795e+02 1.812299999999999898e+02 1.093999999999999950e+01 -1.484020000000000061e-01
1.022399999999999949e+02 2.881999999999999886e+02 3.600000000000000000e+02 1.666299999999999955e+02 2.051999999999999957e+01 -1.778980000000000006e-01
6.061999999999999744e+01 5.053000000000000114e+01 2.983999999999999986e+01 1.480200000000000102e+02 1.884699999999999989e+02 3.027300000000000130e-02
1.836399999999999864e+02 2.897500000000000000e+02 3.600000000000000000e+02 1.678300000000000125e+02 2.558199999999999932e+02 -3.540659999999999918e-01
2.271800000000000068e+02 3.524200000000000159e+02 2.580000000000000071e+01 1.297199999999999989e+02 2.715600000000000023e+02 6.236049999999999649e-01
3.503899999999999864e+02 3.600000000000000000e+02 2.969800000000000182e+02 1.947100000000000080e+02 3.042799999999999727e+02 2.060589999999999922e-01
1.180300000000000011e+02 1.711699999999999875e+02 1.352700000000000102e+02 2.942799999999999727e+02 2.031800000000000068e+02 3.851010000000000266e-01
3.113600000000000136e+02 2.663799999999999955e+02 2.803799999999999955e+02 3.420000000000000000e+02 2.509199999999999875e+02 -5.023400000000000087e-02
2.350399999999999920e+02 2.888000000000000114e+02 3.149999999999999911e+00 2.733999999999999773e+02 2.678799999999999955e+02 5.177890000000000548e-01
1.918400000000000034e+02 2.602400000000000091e+02 2.264300000000000068e+02 1.467999999999999972e+01 2.313600000000000136e+02 4.025839999999999974e-01
2.155000000000000071e+01 2.968500000000000227e+02 2.722599999999999909e+02 3.529300000000000068e+02 1.382400000000000091e+02 -2.263100000000000112e-01
5.271000000000000085e+01 2.861899999999999977e+02 2.917799999999999727e+02 3.287799999999999727e+02 3.285099999999999909e+02 5.385199999999999709e-02
3.040000000000000036e+00 2.587300000000000182e+02 4.280000000000000249e+00 3.504900000000000091e+02 1.252300000000000040e+02 1.287557000000000063e+00
2.823999999999999773e+02 3.156299999999999955e+02 2.488600000000000136e+02 3.538899999999999864e+02 2.000099999999999909e+02 2.292889999999999928e-01
1.251500000000000057e+02 3.116399999999999864e+02 2.520699999999999932e+02 8.080000000000000071e+00 8.817000000000000171e+01 9.205399999999999694e-02
2.642799999999999727e+02 1.899600000000000080e+02 1.069800000000000040e+02 1.262500000000000000e+02 2.755400000000000205e+02 1.726910000000000112e-01
5.900999999999999801e+01 3.196100000000000136e+02 1.567100000000000080e+02 3.036999999999999886e+02 1.646200000000000045e+02 2.699679999999999858e-01
1.360900000000000034e+02 2.114699999999999989e+02 2.935400000000000205e+02 2.724700000000000273e+02 2.810999999999999943e+01 5.283759999999999568e-01
1.252099999999999937e+02 1.817800000000000011e+02 1.837000000000000099e+01 8.553000000000000114e+01 2.333100000000000023e+02 2.420329999999999981e-01
2.600600000000000023e+02 5.484000000000000341e+01 1.020900000000000034e+02 3.523100000000000023e+02 1.700999999999999943e+02 3.761479999999999824e-01
1.502400000000000091e+02 4.114000000000000057e+01 3.020299999999999727e+02 1.619799999999999898e+02 3.205400000000000205e+02 -1.896940000000000015e-01
2.420399999999999920e+02 6.393999999999999773e+01 2.800099999999999909e+02 2.414499999999999886e+02 1.956699999999999875e+02 5.626170000000000337e-01
2.971600000000000250e+02 5.396999999999999886e+01 6.014000000000000057e+01 1.859600000000000080e+02 3.355099999999999909e+02 7.909599999999999964e-02
3.975999999999999801e+01 2.341699999999999875e+02 1.316500000000000057e+02 2.181399999999999864e+02 3.566800000000000068e+02 3.036630000000000162e-01
1.534600000000000080e+02 1.847700000000000102e+02 3.178299999999999841e+02 1.817100000000000080e+02 2.646100000000000136e+02 -2.492620000000000113e-01
1.255499999999999972e+02 3.425000000000000000e+01 1.666599999999999966e+02 5.242999999999999972e+01 2.722599999999999909e+02 4.234789999999999943e-01
3.479900000000000091e+02 1.344000000000000057e+02 9.979999999999999716e+01 3.582900000000000205e+02 3.521999999999999886e+02 1.014234999999999998e+00
2.312500000000000000e+02 1.972599999999999909e+02 2.664800000000000182e+02 1.593199999999999932e+02 6.770000000000000284e+01 -6.736699999999999633e-02
2.676600000000000250e+02 2.707099999999999795e+02 2.917799999999999727e+02 1.267900000000000063e+02 2.717599999999999909e+02 7.655199999999999505e-02
2.828000000000000114e+01 2.946800000000000068e+02 2.330500000000000114e+02 3.012999999999999901e+01 2.520300000000000011e+02 6.751000000000000056e-02
9.790000000000000568e+01 2.780799999999999841e+02 2.433300000000000125e+02 3.087500000000000000e+02 2.154099999999999966e+02 2.987090000000000023e-01
2.721000000000000227e+02 3.276700000000000159e+02 3.434800000000000182e+02 2.144199999999999875e+02 1.058900000000000006e+02 2.280250000000000055e-01
2.329600000000000080e+02 2.229300000000000068e+02 1.070900000000000034e+02 1.776699999999999875e+02 1.277999999999999972e+02 5.863000000000000156e-02
1.031400000000000006e+02 3.124100000000000250e+02 1.106000000000000050e+01 0.000000000000000000e+00 2.306599999999999966e+02 4.459400000000000169e-02
3.203799999999999955e+02 1.732199999999999989e+02 2.926299999999999955e+02 2.891999999999999886e+02 1.529000000000000057e+02 4.097549999999999804e-01
2.137299999999999898e+02 4.453999999999999915e+01 1.360399999999999920e+02 1.641899999999999977e+02 2.476599999999999966e+02 -5.371700000000000086e-02
7.201000000000000512e+01 1.798700000000000045e+02 2.926000000000000227e+02 1.966500000000000057e+02 1.553499999999999943e+02 -2.074689999999999868e-01
1.057699999999999960e+02 3.270899999999999750e+02 1.059000000000000057e+02 2.223100000000000023e+02 2.986100000000000136e+02 1.001289999999999958e-01
2.967999999999999972e+01 4.818999999999999773e+01 2.632599999999999909e+02 1.831899999999999977e+02 2.641399999999999864e+02 -1.546170000000000044e-01
4.314000000000000057e+01 6.935999999999999943e+01 2.154300000000000068e+02 3.122900000000000205e+02 1.815800000000000125e+02 5.933100000000000179e-02
1.727700000000000102e+02 7.073000000000000398e+01 2.104300000000000068e+02 3.305400000000000205e+02 3.372799999999999727e+02 2.291819999999999968e-01
2.187000000000000099e+01 2.221599999999999966e+02 2.129300000000000068e+02 3.386000000000000227e+02 2.991999999999999886e+02 -2.294670000000000043e-01
3.035500000000000114e+02 2.010699999999999932e+02 1.039399999999999977e+02 3.271600000000000250e+02 2.736700000000000159e+02 2.177570000000000061e-01
1.447400000000000091e+02 7.767000000000000171e+01 3.340199999999999818e+02 3.252200000000000273e+02 1.118499999999999943e+02 2.321370000000000100e-01
2.176800000000000068e+02 1.658400000000000034e+02 2.695099999999999909e+02 4.167000000000000171e+01 1.335200000000000102e+02 1.089580999999999911e+00
2.760199999999999818e+02 2.485200000000000102e+02 2.108000000000000114e+02 3.174300000000000068e+02 3.439100000000000250e+02 5.820809999999999595e-01
0.000000000000000000e+00 2.977200000000000273e+02 1.077999999999999972e+02 1.705200000000000102e+02 1.027000000000000028e+02 -7.647500000000000131e-02
9.693000000000000682e+01 1.794900000000000091e+02 1.556299999999999955e+02 1.185699999999999932e+02 0.000000000000000000e+00 3.184420000000000028e-01
7.200000000000000000e+01 2.053199999999999932e+02 1.818000000000000114e+02 3.565099999999999909e+02 6.093999999999999773e+01 -1.659609999999999974e-01
1.681100000000000136e+02 2.186699999999999875e+02 2.900000000000000000e+01 1.405399999999999920e+02 5.950000000000000178e+00 3.293600000000000000e-02
1.515399999999999920e+02 3.154900000000000091e+02 2.954900000000000091e+02 2.795299999999999727e+02 8.137999999999999545e+01 2.826629999999999976e-01
2.428899999999999864e+02 2.069399999999999977e+02 2.116899999999999977e+02 1.912100000000000080e+02 2.710000000000000000e+02 -2.718999999999999889e-02
1.416299999999999955e+02 2.145999999999999943e+02 2.482100000000000080e+02 3.492699999999999818e+02 3.193899999999999864e+02 2.465410000000000101e-01
3.135999999999999943e+01 2.036299999999999955e+02 1.803199999999999932e+02 2.285999999999999943e+01 2.343700000000000045e+02 -4.820399999999999685e-02
1.691899999999999977e+02 3.235000000000000000e+02 7.473000000000000398e+01 1.750800000000000125e+02 1.449000000000000057e+02 -1.728879999999999861e-01
3.338500000000000227e+02 2.879399999999999977e+02 2.568799999999999955e+02 1.876899999999999977e+02 2.826600000000000250e+02 -2.069259999999999988e-01
3.321999999999999886e+02 2.236699999999999875e+02 2.664900000000000091e+02 1.495699999999999932e+02 5.439000000000000057e+01 1.416219999999999979e-01
1.977199999999999989e+02 2.786399999999999864e+02 3.185000000000000000e+02 1.933199999999999932e+02 9.204000000000000625e+01 -4.149499999999999855e-01
1.471399999999999864e+02 2.575000000000000000e+02 5.897999999999999687e+01 1.963000000000000114e+02 5.693999999999999773e+01 -2.797990000000000199e-01
5.561999999999999744e+01 2.701000000000000227e+02 2.673100000000000023e+02 1.988600000000000136e+02 9.056999999999999318e+01 -2.599639999999999729e-01
1.087800000000000011e+02 5.720000000000000284e+01 1.107800000000000011e+02 1.671999999999999886e+02 3.109200000000000159e+02 8.838500000000000523e-02
2.039300000000000068e+02 5.070000000000000284e+01 4.299999999999999822e+00 1.702500000000000000e+02 9.426999999999999602e+01 -3.342129999999999823e-01
6.185999999999999943e+01 2.440999999999999943e+02 2.868299999999999841e+02 3.879999999999999716e+01 2.942200000000000273e+02 1.491939999999999933e-01
3.361000000000000227e+02 5.542000000000000171e+01 2.535500000000000114e+02 3.251000000000000227e+02 5.578999999999999915e+01 -1.402699999999999954e-02
3.398799999999999955e+02 3.643999999999999773e+01 1.951899999999999977e+02 3.032900000000000205e+02 2.634900000000000091e+02 3.800999999999999934e-01
3.847999999999999687e+01 6.784000000000000341e+01 3.569999999999999840e+00 3.545000000000000000e+02 3.008199999999999932e+02 1.613390000000000102e-01
2.206399999999999864e+02 2.638999999999999773e+02 2.865699999999999932e+02 1.944799999999999898e+02 2.198000000000000114e+02 -1.159319999999999934e-01
3.417300000000000182e+02 8.589000000000000057e+01 1.498100000000000023e+02 3.058500000000000227e+02 7.323000000000000398e+01 3.286379999999999857e-01
3.352900000000000205e+02 1.755399999999999920e+02 2.515900000000000034e+02 1.618499999999999943e+02 2.480800000000000125e+02 1.890000000000000013e-02
3.171700000000000159e+02 2.794700000000000273e+02 3.520000000000000018e+00 2.025800000000000125e+02 3.304999999999999716e+01 -1.569149999999999989e-01
9.284000000000000341e+01 1.663799999999999955e+02 1.186500000000000057e+02 2.567000000000000171e+01 2.807799999999999727e+02 4.487700000000000022e-02
5.200000000000000000e+01 2.090200000000000102e+02 1.815399999999999920e+02 3.212400000000000091e+02 2.098300000000000125e+02 -4.226699999999999902e-02
2.334399999999999977e+02 2.164000000000000057e+01 2.475399999999999920e+02 7.143000000000000682e+01 1.183400000000000034e+02 7.809490000000000043e-01
1.895000000000000000e+02 1.979199999999999875e+02 7.093000000000000682e+01 1.848799999999999955e+02 2.880199999999999818e+02 -2.441419999999999979e-01
1.000400000000000063e+02 3.495799999999999841e+02 2.014099999999999966e+02 1.732700000000000102e+02 2.762500000000000000e+02 5.597200000000000092e-02
2.850000000000000000e+01 5.167999999999999972e+01 3.424599999999999795e+02 1.788100000000000023e+02 5.178000000000000114e+01 -2.017019999999999924e-01
2.731700000000000159e+02 4.478999999999999915e+01 2.406500000000000057e+02 1.893600000000000136e+02 7.079000000000000625e+01 -7.086699999999999944e-02
2.215900000000000034e+02 3.446000000000000085e+01 3.487200000000000273e+02 2.013600000000000136e+02 2.679700000000000273e+02 -2.842899999999999941e-02
7.087000000000000455e+01 2.380399999999999920e+02 1.441899999999999977e+02 3.499700000000000273e+02 2.784700000000000273e+02 5.431099999999999817e-02
7.814000000000000057e+01 4.967000000000000171e+01 1.220400000000000063e+02 3.412200000000000273e+02 3.556000000000000227e+01 4.462100000000000094e-02
3.039100000000000250e+02 2.918799999999999955e+02 3.356999999999999886e+02 3.600000000000000000e+02 2.809700000000000273e+02 -1.626579999999999970e-01
1.045900000000000034e+02 2.400900000000000034e+02 3.600000000000000000e+02 2.175600000000000023e+02 2.227899999999999920e+02 1.424479999999999913e-01
2.199199999999999875e+02 2.974300000000000068e+02 2.910099999999999909e+02 1.505699999999999932e+02 1.631899999999999977e+02 -1.331289999999999973e-01
1.706100000000000136e+02 1.933000000000000114e+02 3.271100000000000136e+02 2.018600000000000136e+02 8.543999999999999773e+01 -2.037370000000000014e-01
1.511999999999999886e+02 3.245699999999999932e+02 3.277599999999999909e+02 1.810099999999999909e+02 3.218500000000000227e+02 -8.770000000000000018e-02
1.561100000000000136e+02 2.576800000000000068e+02 2.598700000000000045e+02 1.612700000000000102e+02 6.532999999999999829e+01 -1.295350000000000112e-01
1.537899999999999920e+02 0.000000000000000000e+00 1.725000000000000000e+02 3.090600000000000023e+02 2.116800000000000068e+02 4.402539999999999787e-01
1.505000000000000071e+01 2.810400000000000205e+02 1.399999999999999911e+00 1.911899999999999977e+02 1.805099999999999909e+02 -7.363599999999999313e-02
2.628399999999999750e+02 2.888199999999999932e+02 2.270800000000000125e+02 1.941800000000000068e+02 5.174000000000000199e+01 -1.893579999999999985e-01
1.508799999999999955e+02 2.857799999999999727e+02 2.829200000000000159e+02 3.588999999999999773e+02 3.002699999999999818e+02 -8.377199999999999924e-02
1.874900000000000091e+02 3.142500000000000000e+02 8.842000000000000171e+01 3.343399999999999750e+02 1.251099999999999994e+02 1.245560000000000000e-01
3.393000000000000114e+02 2.941999999999999886e+02 1.678000000000000114e+02 3.336999999999999886e+02 2.486699999999999875e+02 3.888210000000000277e-01
3.022799999999999727e+02 2.957300000000000182e+02 2.897900000000000205e+02 4.724000000000000199e+01 1.356100000000000136e+02 -1.392049999999999954e-01
3.293199999999999932e+02 2.117199999999999989e+02 7.843000000000000682e+01 1.674900000000000091e+02 2.966999999999999886e+02 -1.348679999999999879e-01
9.326999999999999602e+01 2.203000000000000114e+01 3.318000000000000114e+02 1.765000000000000000e+02 2.408899999999999864e+02 8.692700000000000427e-02
2.964000000000000057e+01 3.417599999999999909e+02 1.048499999999999943e+02 1.556500000000000057e+02 3.600000000000000000e+02 4.891139999999999932e-01
1.295900000000000034e+02 3.381899999999999977e+02 2.557199999999999989e+02 1.739499999999999886e+02 1.517100000000000080e+02 5.127700000000000313e-02
4.681000000000000227e+01 1.864499999999999886e+02 4.809999999999999609e+00 3.392200000000000273e+02 2.509000000000000057e+02 1.631799999999999917e-01
1.166599999999999966e+02 1.898000000000000114e+02 9.500000000000000000e+01 9.310000000000000497e+00 1.426500000000000057e+02 1.432699999999999946e-02
2.135699999999999932e+02 3.109100000000000250e+02 1.320099999999999909e+02 7.612000000000000455e+01 1.942400000000000091e+02 5.462259999999999893e-01
1.380300000000000011e+02 3.002099999999999795e+02 1.847800000000000011e+02 1.876599999999999966e+02 2.921299999999999955e+02 -3.440320000000000045e-01
3.286100000000000136e+02 2.248999999999999844e+01 1.528899999999999864e+02 1.846299999999999955e+02 2.617799999999999727e+02 2.136599999999999958e-02
1.581500000000000057e+02 3.621000000000000085e+01 6.684000000000000341e+01 1.763700000000000045e+02 1.314699999999999989e+02 -2.738360000000000238e-01
1.403100000000000023e+02 1.633199999999999932e+02 3.476399999999999864e+02 1.580999999999999943e+02 1.817100000000000080e+02 -1.673570000000000058e-01
3.025400000000000205e+02 3.372999999999999687e+01 3.281600000000000250e+02 1.527100000000000080e+02 0.000000000000000000e+00 3.108700000000000005e-02
